Accno	Trimpoints Used	Used Trimmed Length	Orig Trimpoints	Orig Trimmed Length	Raw Length
HNV3Z9J01CZ71F	56-226	171	15-226	212	630
HNV3Z9J01EJDGP	59-278	220	15-278	264	513
HNV3Z9J01CV6R4	37-314	278	15-314	300	541
HNV3Z9J01A5PUB	60-123	64	15-160	146	556
HNV3Z9J01BZ7Y1	60-292	233	15-292	278	584
HNV3Z9J01CCWHM	38-234	197	15-234	220	527
HNV3Z9J01AEFEL	59-260	202	15-260	246	553
HNV3Z9J01DU423	62-267	206	15-267	253	589
HNV3Z9J01CPMOW	58-286	229	15-286	272	539
HNV3Z9J01CYBD0	59-254	196	15-254	240	511
HNV3Z9J01C5TZN	15-294	280	15-294	280	568
HNV3Z9J01E0LYB	61-266	206	15-281	267	592
HNV3Z9J01CPJ07	59-268	210	15-268	254	554
HNV3Z9J01EJR6O	59-281	223	15-281	267	542
HNV3Z9J01BLUOT	60-170	111	15-170	156	658
HNV3Z9J01CN2CG	61-324	264	15-324	310	551
HNV3Z9J01D4AQR	66-163	98	15-163	149	625
HNV3Z9J01BFL1U	58-286	229	15-286	272	407
HNV3Z9J01CTQ6T	44-44	1	15-44	30	969
HNV3Z9J01ESS6G	60-234	175	15-234	220	589
HNV3Z9J01CCD8R	65-85	21	15-85	71	686
HNV3Z9J01ERPSQ	62-189	128	15-189	175	536
HNV3Z9J01B9ML4	59-215	157	15-215	201	622
HNV3Z9J01CED3C	37-37	1	15-55	41	532
HNV3Z9J01A6M10	60-148	89	15-148	134	554
HNV3Z9J01CUEPX	62-230	169	15-244	230	554
HNV3Z9J01EZKQC	61-229	169	15-251	237	571
HNV3Z9J01DQQJ3	38-89	52	15-125	111	572
HNV3Z9J01D71LD	37-256	220	15-256	242	525
HNV3Z9J01B5HJR	59-233	175	15-233	219	572
HNV3Z9J01D3QOT	57-278	222	15-278	264	529
HNV3Z9J01ASRRA	58-320	263	15-320	306	550
HNV3Z9J01CA6LL	37-240	204	15-240	226	635
HNV3Z9J01EST1E	58-171	114	15-171	157	538
HNV3Z9J01E225O	37-37	1	15-50	36	780
HNV3Z9J01ASEEC	37-37	1	15-57	43	910
HNV3Z9J01ETPYB	62-372	311	15-386	372	490
HNV3Z9J01ARMTS	58-257	200	15-257	243	598
HNV3Z9J01EJRBF	61-229	169	15-229	215	606
HNV3Z9J01AV2YH	61-258	198	15-258	244	622
HNV3Z9J01EH5QO	37-52	16	15-57	43	786
HNV3Z9J01CMBZ4	61-247	187	15-247	233	549
HNV3Z9J01C5OYJ	37-239	203	15-239	225	578
HNV3Z9J01BLHZM	58-232	175	15-232	218	510
HNV3Z9J01BULKW	59-361	303	15-361	347	381
HNV3Z9J01BEKD0	62-331	270	15-331	317	544
HNV3Z9J01B53EY	62-229	168	15-229	215	582
HNV3Z9J01EY411	62-324	263	15-324	310	577
HNV3Z9J01DU9B8	63-362	300	15-362	348	527
HNV3Z9J01DME5D	60-298	239	15-298	284	572
HNV3Z9J01A7NCQ	61-89	29	15-89	75	884
HNV3Z9J01A5K2D	80-222	143	15-222	208	575
HNV3Z9J01DZUDJ	58-146	89	15-146	132	568
HNV3Z9J01A9X7R	59-134	76	15-153	139	623
HNV3Z9J01AXRP6	61-194	134	15-194	180	814
HNV3Z9J01CND9S	45-45	1	15-45	31	670
HNV3Z9J01BLZY0	63-324	262	15-324	310	583
HNV3Z9J01EW5VK	37-37	1	15-68	54	821
HNV3Z9J01C0TSC	37-143	107	15-143	129	554
HNV3Z9J01C7F6T	59-187	129	15-187	173	698
HNV3Z9J01ENCJ9	81-239	159	15-239	225	551
HNV3Z9J01EI5UG	58-296	239	15-296	282	578
HNV3Z9J01D5ASH	37-194	158	15-194	180	695
HNV3Z9J01B0XR2	62-228	167	15-228	214	372
HNV3Z9J01DVYWV	61-279	219	15-279	265	560
HNV3Z9J01BJ73Q	38-56	19	15-56	42	602
HNV3Z9J01DSG33	58-281	224	15-281	267	577
HNV3Z9J01A7GAX	38-184	147	15-184	170	707
HNV3Z9J01CETLV	59-260	202	15-260	246	537
HNV3Z9J01E5SGM	37-37	1	15-89	75	796
HNV3Z9J01AMJC0	37-299	263	15-299	285	539
HNV3Z9J01CCYZQ	61-209	149	15-209	195	687
HNV3Z9J01ETYE6	58-308	251	15-308	294	529
HNV3Z9J01D5INK	59-140	82	15-140	126	642
HNV3Z9J01BYSM1	58-204	147	15-204	190	661
HNV3Z9J01B4Q0L	61-153	93	15-153	139	172
HNV3Z9J01EL8RT	38-59	22	15-59	45	644
HNV3Z9J01COZ9T	63-89	27	15-124	110	555
HNV3Z9J01AKC8H	38-133	96	15-133	119	613
HNV3Z9J01EO3JG	59-260	202	15-260	246	543
HNV3Z9J01DYA32	60-204	145	15-204	190	680
HNV3Z9J01D1SW6	37-343	307	15-343	329	535
HNV3Z9J01ASG4Z	60-171	112	15-182	168	579
HNV3Z9J01EPSHU	59-372	314	15-372	358	531
HNV3Z9J01C1SF7	59-183	125	15-214	200	779
HNV3Z9J01DV80N	57-269	213	15-269	255	619
HNV3Z9J01AOEDV	59-156	98	15-156	142	694
HNV3Z9J01BJ7LM	37-37	1	15-67	53	612
HNV3Z9J01CS2I8	59-163	105	15-163	149	682
HNV3Z9J01CICFC	60-183	124	15-183	169	763
HNV3Z9J01DFPPP	38-273	236	15-273	259	622
HNV3Z9J01AKVNA	38-238	201	15-238	224	635
HNV3Z9J01BNAGF	37-37	1	15-44	30	721
HNV3Z9J01EJJ2N	55-188	134	15-208	194	814
HNV3Z9J01CGU8Q	67-296	230	15-296	282	511
HNV3Z9J01DEWH4	59-163	105	15-174	160	675
HNV3Z9J01C1KDR	66-203	138	15-203	189	647
HNV3Z9J01B1147	57-288	232	15-288	274	708
HNV3Z9J01AVJW7	60-357	298	15-357	343	510
HNV3Z9J01D3E1R	61-184	124	15-184	170	579
HNV3Z9J01DEFN8	62-126	65	15-157	143	613
HNV3Z9J01CYHOD	38-155	118	15-155	141	601
HNV3Z9J01BCANE	56-280	225	15-280	266	665
HNV3Z9J01CIRZH	38-134	97	15-135	121	654
HNV3Z9J01CYKCW	59-201	143	15-217	203	598
HNV3Z9J01EQTI0	63-107	45	15-112	98	728
HNV3Z9J01EO0L5	59-233	175	15-233	219	559
HNV3Z9J01EO0TV	61-214	154	15-214	200	658
HNV3Z9J01A5POG	36-36	1	15-61	47	769
HNV3Z9J01EXE99	37-296	260	15-296	282	568
HNV3Z9J01EYZ42	58-201	144	15-201	187	537
HNV3Z9J01EH598	58-220	163	15-220	206	586
HNV3Z9J01EO5FX	38-137	100	15-137	123	624
HNV3Z9J01DLIMG	77-120	44	15-143	129	713
HNV3Z9J01CXDN5	58-392	335	15-392	378	529
HNV3Z9J01A0889	38-54	17	15-54	40	718
HNV3Z9J01DCFD1	38-114	77	15-114	100	823
HNV3Z9J01EOHKQ	56-130	75	15-130	116	597
HNV3Z9J01EE9JM	63-262	200	15-262	248	624
HNV3Z9J01B29KK	38-168	131	15-168	154	665
HNV3Z9J01B00Y5	61-163	103	15-177	163	585
HNV3Z9J01EXKOP	58-170	113	15-170	156	613
HNV3Z9J01DKX71	59-194	136	15-194	180	570
HNV3Z9J01EYFO6	61-88	28	15-88	74	846
HNV3Z9J01D0ZZP	57-134	78	15-134	120	830
HNV3Z9J01BIQIT	61-318	258	15-318	304	529
HNV3Z9J01C421R	38-135	98	15-135	121	868
HNV3Z9J01D1D6K	59-140	82	15-172	158	616
HNV3Z9J01DY64M	37-37	1	15-67	53	535
HNV3Z9J01C030J	64-280	217	15-280	266	587
HNV3Z9J01C3RDH	62-194	133	15-194	180	569
HNV3Z9J01DQC3B	59-133	75	15-165	151	636
HNV3Z9J01DCNXG	59-287	229	15-287	273	567
HNV3Z9J01DMM38	37-201	165	15-201	187	670
HNV3Z9J01EVUJW	37-37	1	15-59	45	611
HNV3Z9J01E0R20	38-163	126	15-163	149	731
HNV3Z9J01BCUIO	61-223	163	15-223	209	747
HNV3Z9J01CB6OM	37-37	1	15-65	51	664
HNV3Z9J01D0J63	37-317	281	15-317	303	556
HNV3Z9J01ENXXW	66-270	205	15-270	256	572
HNV3Z9J01CO6XS	38-46	9	15-46	32	718
HNV3Z9J01A297W	62-349	288	15-349	335	531
HNV3Z9J01DLRDK	37-249	213	15-249	235	551
HNV3Z9J01D5QT4	59-254	196	15-254	240	519
HNV3Z9J01C5YAP	38-70	33	15-70	56	759
HNV3Z9J01C29PS	56-132	77	15-132	118	523
HNV3Z9J01AMGDM	58-241	184	15-241	227	600
HNV3Z9J01D3SSD	58-232	175	15-232	218	574
HNV3Z9J01D4UJY	37-237	201	15-237	223	629
HNV3Z9J01A3HJ3	38-55	18	15-55	41	871
HNV3Z9J01CPH48	38-231	194	15-231	217	502
HNV3Z9J01CLFRP	60-438	379	15-438	424	444
HNV3Z9J01CGRMV	61-191	131	15-191	177	627
HNV3Z9J01C4H25	38-261	224	15-261	247	598
HNV3Z9J01ET7TX	37-84	48	15-84	70	534
HNV3Z9J01DZ7NM	60-265	206	15-265	251	512
HNV3Z9J01DBJT2	60-192	133	15-218	204	605
HNV3Z9J01A96BW	58-138	81	16-154	139	700
HNV3Z9J01CX12C	36-36	1	15-52	38	751
HNV3Z9J01D06S1	38-240	203	15-240	226	661
HNV3Z9J01CZK0C	58-366	309	15-366	352	545
HNV3Z9J01EQJML	62-140	79	15-140	126	557
HNV3Z9J01D289P	38-104	67	15-104	90	558
HNV3Z9J01EUVWK	61-108	48	15-108	94	619
HNV3Z9J01D89QL	59-311	253	15-311	297	574
HNV3Z9J01C0OAR	59-227	169	15-227	213	628
HNV3Z9J01ASHZ7	59-296	238	15-296	282	605
HNV3Z9J01CRHUQ	38-226	189	15-226	212	640
HNV3Z9J01ES4XK	60-123	64	15-160	146	641
HNV3Z9J01BGPLC	60-139	80	15-139	125	760
HNV3Z9J01DV0BK	38-197	160	15-197	183	608
HNV3Z9J01EOUFR	59-295	237	15-308	294	568
HNV3Z9J01ENH6N	61-141	81	15-151	137	557
HNV3Z9J01EV5IY	37-37	1	15-59	45	608
HNV3Z9J01BY6T6	58-187	130	15-187	173	686
HNV3Z9J01EHXHV	62-187	126	15-187	173	614
HNV3Z9J01DEPPA	57-190	134	15-218	204	710
HNV3Z9J01EESX3	58-235	178	15-235	221	510
HNV3Z9J01BDM43	61-307	247	15-307	293	556
HNV3Z9J01DFSK1	60-163	104	15-167	153	630
HNV3Z9J01DP2EJ	62-318	257	15-318	304	606
HNV3Z9J01BNLBJ	59-275	217	15-275	261	578
HNV3Z9J01ES1M2	59-167	109	15-167	153	179
HNV3Z9J01AW2TO	59-200	142	15-200	186	675
HNV3Z9J01EYWTT	60-156	97	15-156	142	557
HNV3Z9J01CRDCL	81-305	225	15-305	291	545
HNV3Z9J01A63L4	59-85	27	15-105	91	807
HNV3Z9J01BXSFC	61-131	71	15-155	141	558
HNV3Z9J01CDGCI	54-261	208	15-261	247	597
HNV3Z9J01D4A4D	58-310	253	15-310	296	547
HNV3Z9J01CXBAX	60-149	90	15-149	135	726
HNV3Z9J01B4UGT	59-228	170	15-228	214	624
HNV3Z9J01AUBKX	58-81	24	15-81	67	557
HNV3Z9J01EQ84A	58-301	244	15-301	287	554
HNV3Z9J01DAB33	37-37	1	15-67	53	597
HNV3Z9J01EXVC3	58-255	198	15-255	241	597
HNV3Z9J01EXR7Y	37-258	222	15-258	244	539
HNV3Z9J01BQP8S	37-37	1	15-64	50	298
HNV3Z9J01D86VB	38-255	218	15-255	241	555
HNV3Z9J01DZM5V	61-467	407	15-467	453	528
HNV3Z9J01B0M9O	59-162	104	15-169	155	596
HNV3Z9J01BKIPW	61-401	341	15-402	388	545
HNV3Z9J01EOXZ5	60-317	258	15-317	303	523
HNV3Z9J01BFVGV	76-119	44	15-142	128	777
HNV3Z9J01DM31E	61-98	38	15-98	84	522
HNV3Z9J01B9ADD	61-345	285	15-345	331	553
HNV3Z9J01AI5XP	38-155	118	15-155	141	572
HNV3Z9J01CMW2V	37-273	237	14-273	260	601
HNV3Z9J01D484N	54-262	209	15-262	248	614
HNV3Z9J01ET0U6	38-217	180	15-217	203	672
HNV3Z9J01A0CO0	59-174	116	15-174	160	763
HNV3Z9J01A49R4	59-216	158	15-216	202	603
HNV3Z9J01DRQLQ	63-138	76	16-138	123	647
HNV3Z9J01BUHKC	38-247	210	15-253	239	603
HNV3Z9J01E5YO9	38-111	74	15-125	111	893
HNV3Z9J01A6I41	61-253	193	15-253	239	562
HNV3Z9J01CFJBS	66-93	28	15-93	79	776
HNV3Z9J01ERE75	38-385	348	15-385	371	529
HNV3Z9J01C2JAB	60-311	252	15-311	297	561
HNV3Z9J01EUDWM	60-107	48	15-107	93	812
HNV3Z9J01AJME7	61-204	144	15-204	190	562
HNV3Z9J01C4XXJ	60-81	22	15-81	67	684
HNV3Z9J01CBU24	58-152	95	15-154	140	671
HNV3Z9J01B5FDW	63-92	30	15-92	78	450
HNV3Z9J01BPKAI	38-218	181	15-218	204	557
HNV3Z9J01DJHUE	38-176	139	15-176	162	609
HNV3Z9J01EXW88	62-315	254	15-315	301	590
HNV3Z9J01CDYJN	61-132	72	15-154	140	641
HNV3Z9J01A3MD6	37-51	15	15-51	37	584
HNV3Z9J01ELA8B	61-276	216	15-276	262	632
HNV3Z9J01DZZEX	58-311	254	15-311	297	585
HNV3Z9J01AXZIQ	58-251	194	15-251	237	522
HNV3Z9J01AIVAF	37-37	1	15-53	39	563
HNV3Z9J01CXXXC	61-185	125	15-185	171	663
HNV3Z9J01DYLJ9	61-196	136	15-196	182	715
HNV3Z9J01CGVFA	61-131	71	15-144	130	579
HNV3Z9J01AU85H	58-162	105	15-162	148	944
HNV3Z9J01EJ9GI	60-193	134	15-230	216	545
HNV3Z9J01CH7G3	37-239	203	15-239	225	587
HNV3Z9J01BQ4AS	60-98	39	15-98	84	576
HNV3Z9J01DX6I0	38-77	40	15-77	63	405
HNV3Z9J01DQM78	61-124	64	15-124	110	577
HNV3Z9J01BCU53	60-168	109	15-168	154	622
HNV3Z9J01CVRPF	61-224	164	15-224	210	590
HNV3Z9J01DYHVR	38-50	13	15-50	36	843
HNV3Z9J01EN06D	38-220	183	15-220	206	615
HNV3Z9J01EY7SC	67-282	216	15-282	268	663
HNV3Z9J01B754O	37-263	227	15-263	249	612
HNV3Z9J01ALXNX	60-154	95	15-154	140	638
HNV3Z9J01BOKWB	59-109	51	15-109	95	591
HNV3Z9J01B7KNF	57-297	241	15-297	283	570
HNV3Z9J01DG6JA	62-183	122	15-183	169	721
HNV3Z9J01BOFHH	37-293	257	15-293	279	628
HNV3Z9J01D5BHT	60-227	168	15-227	213	682
HNV3Z9J01DVAWK	58-203	146	15-203	189	755
HNV3Z9J01CK1GG	59-199	141	15-199	185	613
HNV3Z9J01CN5R0	61-165	105	15-165	151	727
HNV3Z9J01DIIIO	37-69	33	15-69	55	676
HNV3Z9J01ANAR7	61-377	317	15-377	363	508
HNV3Z9J01ERGMO	60-281	222	15-281	267	553
HNV3Z9J01D78H9	58-159	102	15-159	145	833
HNV3Z9J01AS0MG	62-290	229	15-290	276	595
HNV3Z9J01B5RPJ	61-211	151	15-211	197	633
HNV3Z9J01CD0BR	61-209	149	15-222	208	540
HNV3Z9J01EHEXO	58-240	183	15-240	226	579
HNV3Z9J01AT1PW	37-37	1	15-49	35	620
HNV3Z9J01C7Q9K	58-151	94	15-151	137	680
HNV3Z9J01D1Z91	58-254	197	15-254	240	563
HNV3Z9J01C8C13	72-299	228	15-299	285	547
HNV3Z9J01CTZRT	58-233	176	15-233	219	583
HNV3Z9J01DWWQD	57-245	189	15-245	231	543
HNV3Z9J01A3E4R	58-154	97	15-154	140	675
HNV3Z9J01ANX6Z	61-204	144	15-204	190	618
HNV3Z9J01BZWAU	59-244	186	15-244	230	418
HNV3Z9J01CO9BP	58-293	236	15-313	299	528
HNV3Z9J01A9URI	58-141	84	15-141	127	863
HNV3Z9J01DTDSM	61-188	128	15-188	174	588
HNV3Z9J01AEAF0	58-94	37	15-94	80	656
HNV3Z9J01CMIEI	59-212	154	15-212	198	675
HNV3Z9J01CI1II	62-206	145	15-206	192	579
HNV3Z9J01BAI62	37-148	112	15-148	134	706
HNV3Z9J01AII2L	60-167	108	15-167	153	597
HNV3Z9J01B8WSP	69-161	93	15-161	147	537
HNV3Z9J01AUYFS	59-123	65	15-123	109	606
HNV3Z9J01EBFPC	58-349	292	15-349	335	563
HNV3Z9J02G530Z	56-64	9	15-64	50	88
HNV3Z9J02I2Z6F	56-88	33	15-88	74	90
HNV3Z9J02JWP9Y	37-60	24	15-60	46	247
HNV3Z9J02G3OG2	60-96	37	15-96	82	163
HNV3Z9J02HH4PQ	55-93	39	15-93	79	186
HNV3Z9J02I5HZW	57-89	33	15-89	75	91
HNV3Z9J02GCJIB	57-201	145	15-201	187	203
HNV3Z9J02FQ63Z	56-304	249	15-304	290	306
HNV3Z9J02HY4FB	37-101	65	15-101	87	121
HNV3Z9J02GK213	37-48	12	15-48	34	190
HNV3Z9J02I8X5N	92-107	16	15-107	93	127
HNV3Z9J02I2EAD	56-190	135	15-243	229	271
HNV3Z9J02FZ12U	57-89	33	15-89	75	91
HNV3Z9J02IXJ9N	58-73	16	15-73	59	92
HNV3Z9J02JTD6H	61-254	194	15-254	240	268
HNV3Z9J02IRVUK	56-305	250	15-305	291	308
HNV3Z9J02J3C6R	58-200	143	15-200	186	202
HNV3Z9J02G8010	93-108	16	15-108	94	127
HNV3Z9J02G5QJ9	37-206	170	15-206	192	208
HNV3Z9J02JX2VU	58-309	252	15-309	295	311
HNV3Z9J02I9NGE	58-222	165	15-222	208	224
HNV3Z9J02GMV9W	36-36	1	15-52	38	175
HNV3Z9J02IM1AV	58-79	22	15-79	65	92
HNV3Z9J02IQ13M	81-114	34	15-114	100	115
HNV3Z9J02HTQ4Q	57-310	254	15-310	296	313
HNV3Z9J02JMIBP	37-55	19	15-60	46	131
HNV3Z9J02HF2G3	36-36	1	15-96	82	126
HNV3Z9J02GNI3D	57-223	167	15-223	209	225
HNV3Z9J02GRL2F	59-76	18	15-103	89	251
HNV3Z9J02H9KCX	56-262	207	15-262	248	267
HNV3Z9J02IKSGE	57-186	130	15-186	172	188
HNV3Z9J02IXX90	58-79	22	15-79	65	90
HNV3Z9J02F6K4X	59-164	106	15-164	150	166
HNV3Z9J02IGJ7T	59-156	98	15-156	142	166
HNV3Z9J02IIJO1	58-333	276	15-333	319	345
HNV3Z9J02J19QA	57-90	34	15-90	76	91
HNV3Z9J02JMGXT	56-300	245	15-300	286	311
HNV3Z9J02G9X3U	59-243	185	15-243	229	245
HNV3Z9J02I0OZ9	83-230	148	15-230	216	233
HNV3Z9J02FK1F8	58-91	34	15-91	77	92
HNV3Z9J02JYYYT	59-164	106	15-164	150	166
HNV3Z9J02FYU55	58-91	34	15-91	77	93
HNV3Z9J02JI9D5	55-214	160	15-214	200	216
HNV3Z9J02ID4EM	36-36	1	15-61	47	122
HNV3Z9J02JH591	58-83	26	15-83	69	91
HNV3Z9J02H96M1	59-332	274	15-332	318	336
HNV3Z9J02I78F7	59-184	126	15-184	170	570
HNV3Z9J02HJ9V9	61-335	275	15-335	321	338
HNV3Z9J02J20G5	58-319	262	15-319	305	323
HNV3Z9J02JRU4Y	61-363	303	15-363	349	376
HNV3Z9J02IX4OK	58-120	63	15-154	140	178
HNV3Z9J02GWO9U	57-128	72	15-149	135	242
HNV3Z9J02GU805	57-446	390	15-446	432	525
HNV3Z9J02F1F37	59-61	3	15-61	47	92
HNV3Z9J02HR4EB	58-199	142	15-199	185	201
HNV3Z9J02HR0PB	59-249	191	15-249	235	265
HNV3Z9J02HC267	61-448	388	15-448	434	461
HNV3Z9J02GHFYD	65-346	282	15-346	332	349
HNV3Z9J02JGEXG	56-127	72	15-208	194	243
HNV3Z9J02G6VCM	57-200	144	15-200	186	209
HNV3Z9J02J3SP9	61-105	45	15-105	91	391
HNV3Z9J02H4RT8	59-263	205	15-263	249	266
HNV3Z9J02GCN3T	61-496	436	15-496	482	499
HNV3Z9J02JRJT4	58-94	37	15-131	117	165
HNV3Z9J02HR46U	59-269	211	15-269	255	272
HNV3Z9J02FHZW4	60-140	81	15-140	126	232
HNV3Z9J02IE9VX	61-244	184	15-244	230	249
HNV3Z9J02G59I5	75-382	308	15-440	426	466
HNV3Z9J02HMGXQ	59-117	59	15-117	103	135
HNV3Z9J02F0R1Z	58-332	275	15-332	318	335
HNV3Z9J02HE13P	57-222	166	15-222	208	234
HNV3Z9J02H5V7L	37-428	392	15-428	414	434
HNV3Z9J02HFROK	37-46	10	15-54	40	257
HNV3Z9J02IN5YO	59-138	80	15-138	124	160
HNV3Z9J02I7JW9	59-201	143	15-201	187	211
HNV3Z9J02IVCP9	58-91	34	15-91	77	93
HNV3Z9J02GK7R4	58-224	167	15-224	210	226
HNV3Z9J02G3R3Y	59-103	45	15-103	89	348
HNV3Z9J02GNPII	59-262	204	15-262	248	266
HNV3Z9J02GX01S	61-300	240	15-300	286	310
HNV3Z9J02HDAKP	59-77	19	15-77	63	220
HNV3Z9J02ISF3K	59-156	98	15-156	142	167
HNV3Z9J02F092I	58-313	256	15-313	299	324
HNV3Z9J02H2HEG	37-49	13	15-49	35	204
HNV3Z9J02FV9KZ	58-150	93	15-150	136	157
HNV3Z9J02I4N09	59-124	66	15-124	110	527
HNV3Z9J02JLN7M	59-267	209	15-300	286	335
HNV3Z9J02GKZJK	61-430	370	16-430	415	437
HNV3Z9J02JMSUM	57-129	73	15-142	128	239
HNV3Z9J02HN1K1	59-164	106	15-164	150	166
HNV3Z9J02HQSFO	57-312	256	15-312	298	314
HNV3Z9J02IE9DF	51-51	1	15-51	37	135
HNV3Z9J02GCUSQ	58-316	259	15-316	302	319
HNV3Z9J02GBFZJ	59-316	258	15-316	302	323
HNV3Z9J02IOKKR	88-109	22	15-109	95	128
HNV3Z9J02GG351	83-230	148	15-230	216	233
HNV3Z9J02GHEDR	58-255	198	15-314	300	339
HNV3Z9J02F3131	59-164	106	15-164	150	166
HNV3Z9J02IMNR7	37-298	262	15-298	284	316
HNV3Z9J02H51QK	58-466	409	15-466	452	506
HNV3Z9J02JNRS1	58-304	247	15-304	290	308
HNV3Z9J02ITW6E	58-371	314	15-371	357	384
HNV3Z9J02H7JLC	58-333	276	15-333	319	336
HNV3Z9J02GUVR7	87-120	34	15-120	106	122
HNV3Z9J02IFKIU	58-221	164	15-221	207	239
HNV3Z9J02JMMV0	59-261	203	15-261	247	264
HNV3Z9J02J1ISH	35-35	1	15-51	37	235
HNV3Z9J02IHRZQ	56-467	412	15-467	453	524
HNV3Z9J02F816F	56-240	185	15-294	280	326
HNV3Z9J02H9388	37-52	16	15-52	38	515
HNV3Z9J02FX0UI	37-321	285	15-321	307	325
HNV3Z9J02I1REL	58-153	96	15-191	177	234
HNV3Z9J02GSDZ8	61-306	246	15-306	292	321
HNV3Z9J02ITEZD	62-129	68	15-129	115	297
HNV3Z9J02JZ078	58-311	254	14-367	354	397
HNV3Z9J02GRVSO	60-225	166	15-225	211	227
HNV3Z9J02HTHC7	60-84	25	15-84	70	261
HNV3Z9J02GDVA0	37-458	422	15-501	487	506
HNV3Z9J02G07NS	94-127	34	15-127	113	128
HNV3Z9J02INMM0	60-178	119	15-178	164	188
HNV3Z9J02JQD4N	74-355	282	15-355	341	464
HNV3Z9J02GMDW7	36-36	1	15-49	35	188
HNV3Z9J02JWAJO	37-445	409	15-479	465	534
HNV3Z9J02JCBJI	37-101	65	15-124	110	183
HNV3Z9J02GU6E2	59-308	250	15-308	294	319
HNV3Z9J02GY26A	59-462	404	15-462	448	473
HNV3Z9J02J1FTS	58-70	13	15-70	56	324
HNV3Z9J02FVJRD	36-36	1	15-60	46	419
HNV3Z9J02GSKEW	68-487	420	15-487	473	535
HNV3Z9J02I3XF4	37-434	398	15-434	420	450
HNV3Z9J02ILXRL	37-58	22	15-58	44	297
HNV3Z9J02GW8AX	58-172	115	15-172	158	402
HNV3Z9J02HDUDD	59-307	249	15-307	293	325
HNV3Z9J02FPZLG	56-265	210	15-265	251	267
HNV3Z9J02GIGNW	65-348	284	15-348	334	351
HNV3Z9J02G65TC	59-94	36	15-94	80	501
HNV3Z9J02G37FS	58-178	121	15-178	164	180
HNV3Z9J02JQ19U	58-58	1	15-58	44	604
HNV3Z9J02HJ93K	35-35	1	14-88	75	116
HNV3Z9J02J2XCA	36-36	1	15-68	54	163
HNV3Z9J02GBZPE	59-477	419	15-524	510	527
HNV3Z9J02G7YHM	59-421	363	15-421	407	441
HNV3Z9J02JRINQ	37-116	80	15-116	102	434
HNV3Z9J02GC2HC	61-234	174	15-293	279	318
HNV3Z9J02H5X24	58-260	203	15-260	246	263
HNV3Z9J02IIXQV	36-36	1	15-58	44	561
HNV3Z9J02GIODQ	36-36	1	15-108	94	136
HNV3Z9J02J308B	58-307	250	15-307	293	320
HNV3Z9J02F85GN	37-178	142	15-178	164	179
HNV3Z9J02HQOSL	59-478	420	15-504	490	530
HNV3Z9J02G47DN	54-263	210	15-263	249	265
HNV3Z9J02G2OHR	36-214	179	14-214	201	216
HNV3Z9J02IGIT6	58-313	256	15-313	299	327
HNV3Z9J02H8G1F	57-331	275	15-331	317	337
HNV3Z9J02JO1BM	61-369	309	15-369	355	374
HNV3Z9J02GWRW1	57-209	153	15-209	195	228
HNV3Z9J02HN0E3	61-253	193	15-278	264	318
HNV3Z9J02IZAXK	58-466	409	15-466	452	469
HNV3Z9J02GR7T7	58-227	170	15-227	213	232
HNV3Z9J02GBFC5	58-350	293	15-350	336	353
HNV3Z9J02JIZA5	37-56	20	15-56	42	479
HNV3Z9J02F0OTO	37-307	271	15-307	293	310
HNV3Z9J02F2MI6	59-133	75	15-175	161	244
HNV3Z9J02HVCZI	60-427	368	15-445	431	505
HNV3Z9J02I34Y1	57-388	332	15-388	374	392
HNV3Z9J02JBIJR	59-200	142	15-200	186	244
HNV3Z9J02J0FO3	58-322	265	15-322	308	326
HNV3Z9J02HDE3T	37-267	231	15-267	253	268
HNV3Z9J02JPGBU	58-377	320	15-377	363	379
HNV3Z9J02F2LK9	59-480	422	15-480	466	502
HNV3Z9J02IO56J	37-215	179	15-215	201	217
HNV3Z9J02GGCYQ	58-258	201	15-314	300	353
HNV3Z9J02HNB0A	59-299	241	15-299	285	301
HNV3Z9J02I4KQX	37-307	271	15-307	293	310
HNV3Z9J02IPQUF	60-137	78	15-137	123	619
HNV3Z9J02HEZEX	60-116	57	15-116	102	350
HNV3Z9J02I6SP6	36-36	1	15-46	32	409
HNV3Z9J02J01UA	37-308	272	15-308	294	312
HNV3Z9J02JONIO	58-152	95	15-152	138	172
HNV3Z9J02HSF8M	61-269	209	15-269	255	273
HNV3Z9J02F6GED	36-36	1	15-48	34	172
HNV3Z9J02G7GF6	59-163	105	15-163	149	164
HNV3Z9J02GRMH4	62-307	246	15-307	293	319
HNV3Z9J02JT77H	87-90	4	15-90	76	152
HNV3Z9J02JVS6N	59-120	62	14-120	107	289
HNV3Z9J02JMN3O	37-411	375	15-411	397	416
HNV3Z9J02GZBA6	77-467	391	15-467	453	471
HNV3Z9J02GD1A3	58-332	275	15-332	318	336
HNV3Z9J02HJXEJ	59-164	106	15-164	150	167
HNV3Z9J02HK8CL	60-336	277	15-386	372	431
HNV3Z9J02F6NHC	61-308	248	15-308	294	311
HNV3Z9J02JBMTN	56-159	104	15-159	145	221
HNV3Z9J02IDOZL	58-321	264	15-321	307	326
HNV3Z9J02H93X2	58-498	441	15-524	510	527
HNV3Z9J02J0MFC	37-430	394	15-430	416	526
HNV3Z9J02HRPHX	60-275	216	15-275	261	279
HNV3Z9J02HG7SJ	37-502	466	15-502	488	505
HNV3Z9J02IEA1K	39-44	6	15-44	30	573
